,income_comp_sq,log_hiv_aids,schooling_sq,adult_mortality,bmi_sq,mortality_per_bmi,mortality_hiv_inter,status,life_expectancy
36,0.051241370409872714,-0.5431917233788166,-0.2500754783022048,-1.2134498566133791,0.3015263685267616,-0.5632508991124606,-0.24248854874673775,0,72.3
37,0.09414916550918523,-0.5431917233788166,-0.15525544397949115,-0.23172326832531648,0.36772495367477687,-0.3950934368517891,-0.2376985095138363,0,72.9
38,0.13128064989668015,-0.5431917233788166,-0.05803490245873404,-0.26391102531836774,0.4284730974629809,-0.4038507087512187,-0.2378555599804888,0,73.4
39,0.15621619041263507,-0.5431917233788166,-0.05803490245873404,-0.2880518430631561,-1.2445456908232189,0.7248616519654733,-0.23797334783047822,0,73.8
40,0.20020223017815358,-0.5431917233788166,0.04158614626006576,-0.31219266080794456,0.5674354166993103,-0.4184704327297936,-0.23809113568046758,0,74.1
41,0.2510156426830516,-0.5431917233788166,0.2129556878981624,-0.336333478552733,0.6389681853613184,-0.42537268159700187,-0.23820892353045697,0,74.4
42,0.30887388903647983,-0.5431917233788166,0.3909933050863796,-0.3685212355457842,0.7192339698532869,-0.4335537612762103,-0.23836597399710946,0,74.7
43,0.3740216129862334,-0.5431917233788166,0.5382244132330404,-0.39266205329057263,0.8011547189739556,-0.440182353126667,-0.23848376184709882,0,74.9
44,0.4267921754734883,-0.5431917233788166,0.6897230897317782,-0.41680287103536107,0.8847304327233247,-0.44655555264663316,-0.23860154969708824,0,75.1
45,0.4600682556133312,-0.5431917233788166,0.6897230897317782,-0.4248498102836239,0.9699611111013943,-0.45031873627011104,-0.23864081231375134,0,75.3
46,0.4868522155570686,-0.5431917233788166,0.6897230897317782,-1.2375906743581675,1.0648275132887148,-0.5702217511203115,-0.24260633659672712,0,75.4
47,0.5002985608062248,-0.5431917233788166,0.6897230897317782,-1.173215160372065,1.153518572254067,-0.5613377177405224,-0.24229223566342212,0,75.6
48,-1.3396262923991689,0.7654823307409936,-1.7934682451330946,-0.9398539221724436,-1.1053645332888797,-0.38121022234290386,-0.20534611338342007,0,45.3
49,-1.308108022891628,0.8082522900468996,-1.7287879122969256,-0.9720416791654948,-1.096829839666491,-0.4024289795156089,-0.20675956758329264,0,45.7
50,-1.27222693988175,0.88980177380951,-1.672242631631904,1.8202462399816994,-1.0858537312819285,0.9751564224923134,0.11005048627147512,0,46.5
51,-1.2539466153937633,0.9287409905892154,-1.611429782614805,1.796105422236911,-1.0745356880567256,0.9197690440196886,0.12257526098701246,0,46.8
52,-1.2204711959038657,0.9665513739859247,-1.5294124533483227,1.7800115437403854,-1.0652350603913021,0.8791654758430516,0.13584602541914925,0,47.1
53,-1.1785600975548276,1.003296533237974,-1.4589975755390505,1.7478237867473343,-1.053301534452946,0.825323721479205,0.14691808331815095,0,47.4
54,-1.127615302296484,0.9665513739859247,-1.3843151293777007,1.7397768474990714,-1.0410260736739494,0.7850582475169924,0.13093819833625844,0,47.7
55,-1.0669300615240958,1.003296533237974,-1.2849608036809053,1.6914952120094946,-1.025844166749508,0.72271108778628,0.1397722870854619,0,48.2
56,-1.008451144921633,1.003296533237974,-1.2006763287273825,1.6593074550164433,-1.012816449321102,0.6769665748515239,0.13568897495249674,0,48.7
57,-0.956912862052899,0.9665513739859247,-1.1121242854217823,1.6432135765199176,-0.9994467970520556,0.6400502541843852,0.11915941333732048,0,49.1
58,-0.9218291364432405,0.9665513739859247,-0.9954329632946736,1.6110258195268665,-1.2636119775373373,6.818024418527673,0.11523315167100784,0,49.6
59,-0.890655180358522,0.9665513739859247,-0.8972788911968996,1.5788380625338152,-0.9659645374565305,0.5482696105083082,0.11130689000469518,0,51.0
60,-0.8315827761456684,1.003296533237974,-0.6608289321896269,1.5546972447890268,-0.9514323067293062,0.5139384135829429,0.12241821052036,0,56.0
61,-0.7615195250411527,0.88980177380951,-0.34249500542687455,1.5305564270442384,-0.9335422758669913,0.47649343380111864,0.07754103967440634,0,51.1
62,-0.7424916779904599,0.7654823307409936,-0.34249500542687455,1.4742278523063987,-0.9151598588341542,0.4293088001490334,0.03022958659533895,0,51.7
63,-0.7233188568669998,0.7212622691260431,-0.34249500542687455,1.3696176420789823,-0.8962850556307945,0.36743181677215087,0.006868329680778683,0,52.4
64,-2.0007261859766237,-0.5431917233788166,-2.0756612024141936,-0.07078448336006034,-0.2696210731888144,-0.3086317779974522,-0.23691325718057377,0,73.6
65,-2.0007261859766237,-0.5431917233788166,-2.0756612024141936,-0.08687836185658596,-0.23271262649007113,-0.3169007418155002,-0.23699178241390004,0,73.8
66,-2.0007261859766237,-0.5431917233788166,-2.0756612024141936,-0.09492530110484876,-0.20054339668260582,-0.32254502955597875,-0.2370310450305632,0,74.0
67,-2.0007261859766237,-0.5431917233788166,-2.0756612024141936,-0.11101917960137438,-1.2560552175591808,1.458204037070297,-0.2371095702638894,0,74.2
68,-2.0007261859766237,-0.5431917233788166,-2.0756612024141936,-0.1271130580979,-1.2517947094447992,1.188080463468997,-0.23718809549721567,0,74.4
69,-2.0007261859766237,-0.5431917233788166,-2.0756612024141936,-0.1432069365944256,-0.09542578797288069,-0.3439716434279369,-0.23726662073054192,0,74.6
70,0.7063429617265848,-0.5431917233788166,0.8061476888368816,-0.15930081509095123,-0.06120494912157192,-0.35051331914044304,-0.2373451459638682,0,74.8
71,0.7626653889966363,-0.5431917233788166,0.7282645664114745,-0.16734775433921403,-0.026491724099740703,-0.3552937344407737,-0.2373844085805313,0,75.0
72,0.7981613846257262,-0.5431917233788166,0.6897230897317782,-0.18344163283573964,0.008713887092612803,-0.36150411455457604,-0.23746293381385752,0,75.2
73,0.8124232090341981,-0.5431917233788166,0.6134403054383993,-1.2134498566133791,0.044411884455488444,-0.5614445477143589,-0.24248854874673775,0,75.4
74,0.7768366046096281,-0.5431917233788166,0.5756989978247176,-0.21562938982879087,0.08060226798888684,-0.3734324217335091,-0.23761998428051007,0,75.6
75,0.7697464663633584,-0.5431917233788166,0.5756989978247176,-0.23172326832531648,0.12344670352115097,-0.37960533292059967,-0.2376985095138363,0,75.7
76,0.7414765221737574,-0.42969696395035273,0.46407541311570083,-0.2478171468218421,0.16070392375734793,-0.38517089698788376,-0.23251584411430362,0,75.9
77,0.7626653889966363,-0.42969696395035273,0.5010165516633681,-0.2558640860701049,0.2047930021095434,-0.38954670563621646,-0.23259436934762986,0,76.1
78,0.7697464663633584,-0.42969696395035273,0.5010165516633681,-0.2719579645666305,0.2431170590485389,-0.3948372685177331,-0.23275141981428235,0,76.2
79,0.7839358037354466,-0.42969696395035273,0.5010165516633681,-1.2214967958616418,0.2884507802206665,-0.5645854659389643,-0.2420173973467802,0,76.4
80,0.6436733883331957,-0.5431917233788166,0.9249727951400291,-0.22367632907705368,0.7266129237143105,-0.4112629704949553,-0.23765924689717316,0,74.1
81,0.6923529637045517,-0.5431917233788166,1.1698245293404534,-0.21562938982879087,0.7711738721465903,-0.41187617966851675,-0.23761998428051007,0,74.0
82,0.7273959153562447,-0.5431917233788166,1.467620783408835,-0.21562938982879087,0.8086841241648611,-0.41340124573598147,-0.23761998428051007,0,74.1
83,0.6853715560128569,-0.5431917233788166,1.5112299975066228,-0.22367632907705368,0.8541477805764319,-0.41641171048266745,-0.23765924689717316,0,74.1
84,0.7203692032668103,-0.5431917233788166,1.467620783408835,-1.2214967958616418,0.9001038231585246,-0.5673475407712895,-0.2425278113634009,0,74.7
85,0.755593372509462,-0.5431917233788166,1.467620783408835,-0.3041457215596818,0.9465522519111402,-0.4317709797314571,-0.23805187306380443,0,74.9
86,0.7697464663633584,-0.5431917233788166,1.3812025242792738,-0.3041457215596818,0.9934930668342784,-0.433321929605371,-0.23805187306380443,0,75.2
87,0.8124232090341981,-0.5431917233788166,1.467620783408835,-0.2880518430631561,1.0329865409282648,-0.4322533100322295,-0.23797334783047822,0,74.8
88,0.8410555884057169,-0.5431917233788166,1.467620783408835,-0.31219266080794456,1.0808300638306938,-0.4372409610186563,-0.23809113568046758,0,75.4
89,0.8554261433687643,-0.5431917233788166,1.555105934626416,-0.31219266080794456,1.1291659729036456,-0.4386935952188497,-0.23809113568046758,0,75.6
90,0.9132707984028707,-0.5431917233788166,1.6883340841178236,-0.3524273570492586,1.177994268147119,-0.44578704446080286,-0.2382874487637832,0,75.5
91,1.01589432016294,-0.5431917233788166,1.8239627408072747,-1.2295437351099046,-1.239539764756241,-0.47119246846641977,-0.24256707398006397,0,75.7
92,1.0604194822615618,-0.5431917233788166,1.8697057390811005,-1.2295437351099046,1.2771280171456345,-0.5696451840930583,-0.24256707398006397,0,75.9
93,1.0678720556897499,-0.5431917233788166,1.9157154603769326,-0.3685212355457842,1.327433470900676,-0.4519347229366935,-0.23836597399710946,0,76.0
94,1.0828043851847695,-0.5431917233788166,1.9157154603769326,-0.37656817479404703,1.3782313108262396,-0.4542697429496154,-0.2384052366137726,0,76.2
95,1.0902841412516013,-0.5431917233788166,1.9157154603769326,-0.39266205329057263,1.4295215369223253,-0.45764142313652384,-0.23848376184709882,0,76.3
96,-0.15085248702758217,-0.5431917233788166,-0.40277440839996415,-0.18344163283573964,0.2495522727493947,-0.37946231546404774,-0.23746293381385752,0,72.0
97,-0.1217897158775355,-0.5431917233788166,-0.4325140253535014,-0.19148857208400244,0.2689399782137149,-0.38214824162537103,-0.23750219643052067,0,72.6
98,-0.11594997900888243,-0.5431917233788166,-0.5201325380820845,-0.2478171468218421,0.29498173567690095,-0.3936835437183217,-0.23777703474716258,0,72.6
99,-0.045166387980304736,-0.5431917233788166,-0.5201325380820845,-0.2478171468218421,0.31465666640735984,-0.3948401937104994,-0.23777703474716258,0,72.7
100,0.020864771725373616,-0.5431917233788166,-0.49119309019456164,-0.26391102531836774,0.334454693680449,-0.3987739266224418,-0.2378555599804888,0,73.0
101,0.08799229785635389,-0.5431917233788166,-0.49119309019456164,-0.22367632907705368,0.36104354688865975,-0.3933317810551129,-0.23765924689717316,0,73.0
102,0.16873832594790078,-0.5431917233788166,-0.40277440839996415,-0.19148857208400244,0.3878512383948813,-0.3893496884672603,-0.23750219643052067,0,72.9
103,0.26380960460475555,-0.5431917233788166,-0.2500754783022048,-0.26391102531836774,0.4216685941342339,-0.4034973795920731,-0.2378555599804888,0,73.5
104,0.35438215656605404,-0.5431917233788166,-0.05803490245873404,-1.2134498566133791,-1.2497636164913941,-0.42476347709021917,-0.24248854874673775,0,73.2
105,0.38058622021872257,-0.5431917233788166,-0.18712884510906694,-0.22367632907705368,-1.2453321409566924,0.8266993488859381,-0.23765924689717316,0,73.3
106,0.34785379285175666,-0.5431917233788166,-0.05803490245873404,-0.26391102531836774,0.5251722703961359,-0.4086551730646589,-0.2378555599804888,0,73.5
107,0.40693525794415797,-0.5431917233788166,0.07532660854367548,-0.29609878231141895,0.5745271452941958,-0.4161749682636147,-0.23801261044714134,0,73.9
108,0.4267921754734883,-0.5431917233788166,0.07532660854367548,-0.3524273570492586,0.6245522124799121,-0.42735698577729064,-0.2382874487637832,0,74.4
109,0.4533949178262665,-0.5431917233788166,0.07532660854367548,-0.336333478552733,0.6752474719532834,-0.4268240251590742,-0.23820892353045697,0,74.4
110,0.47344211382610374,-0.5431917233788166,0.07532660854367548,-1.2295437351099046,0.7340055549689596,-0.5679742309609255,-0.24256707398006397,0,74.6
111,0.4868522155570686,-0.5431917233788166,0.07532660854367548,-0.37656817479404703,0.7936389911766756,-0.4374603046443265,-0.2384052366137726,0,74.8
112,1.6445064301212244,-0.5431917233788166,3.474311439462096,-0.6984457447245593,1.0488796723212388,-0.4921542417111024,-0.23997574128029767,1,79.5
113,1.660779769789341,-0.5431917233788166,3.5288562974620823,-0.7225865624693477,1.112999293638159,-0.49681241354325406,-0.24009352913028703,1,79.9
114,1.6852577358881249,-0.5431917233788166,3.3122772035941694,-0.7386804409658734,1.1616634601581257,-0.49994092168795,-0.2401720543636133,1,79.9
115,1.7098172499028408,-0.5431917233788166,3.583667878484074,-0.754774319462399,-1.2404082792514681,0.08753290909961188,-0.24025057959693952,1,83.0
116,1.7344583118334884,-0.5431917233788166,3.638746182528068,-0.7708681979589246,-1.2349920313757214,0.01915382211805568,-0.2403291048302658,1,86.0
117,1.7509309908516595,-0.5431917233788166,3.4200333044841162,-0.7869620764554502,1.3190150351241048,-0.5090839014178745,-0.24040763006359203,1,81.0
118,1.792271253789177,-0.5431917233788166,3.4200333044841162,-0.7950090157037131,1.3612439879432157,-0.5107647472690799,-0.24044689268025515,1,81.2
119,1.8171841421062624,-0.5431917233788166,2.738689344772804,-0.7950090157037131,1.4038148756029671,-0.5113334389633238,-0.24044689268025515,1,81.3
120,1.8421785783392797,-0.5431917233788166,2.7895000804647228,-0.7950090157037131,1.4381177788160295,-0.511781984524981,-0.24044689268025515,1,81.3
121,1.8756313456303078,-0.5431917233788166,2.7895000804647228,-0.7950090157037131,1.481304149188934,-0.5123348308597099,-0.24044689268025515,1,81.7
122,1.8924120945531095,-0.5431917233788166,2.9954102534524427,-0.8111028942002386,1.5248324544024792,-0.5150036870541762,-0.24052541791358142,1,81.9
123,1.8924120945531095,-0.5431917233788166,3.1526434749242847,-0.8191498334485015,1.568702694456665,-0.5165775921888519,-0.24056468053024457,1,82.0
124,1.9176511745339213,-0.5431917233788166,3.3122772035941694,-0.8352437119450271,1.621798336511333,-0.5192704480431127,-0.2406432057635708,1,82.3
125,1.9429718024306646,-0.5431917233788166,3.4200333044841162,-0.8352437119450271,1.666420833214928,-0.519749531835556,-0.2406432057635708,1,82.5
126,1.9683739782433398,-0.5431917233788166,3.474311439462096,-1.2778253705994815,1.7204191832488869,-0.5768239775543784,-0.24280264968004275,1,82.7
127,1.976859491939994,-0.5431917233788166,3.474311439462096,-0.8513375904415527,1.7657939366018913,-0.5228182426771898,-0.24072173099689706,1,82.8
128,1.1428961383467677,-0.5431917233788166,1.0871403925189598,-0.5536008382558288,-1.2497636164913941,0.501983627089995,-0.23926901418036137,1,78.1
129,1.1731594760369173,-0.5431917233788166,1.1283490994187042,-0.58578859524888,-1.24610491369654,0.3780063722070542,-0.23942606464701385,1,78.6
130,1.2494520818306478,-0.5431917233788166,1.3812025242792738,-1.2536845528546932,0.5251722703961359,-0.5711022229353286,-0.2426848618300534,1,78.7
131,1.1731594760369173,-0.5431917233788166,0.8061476888368816,-0.6179763522419313,0.5603573654980508,-0.46786899103019763,-0.2395831151136664,1,78.8
132,1.2035677877998339,-0.5431917233788166,0.8061476888368816,-0.6340702307384569,0.5958843954406063,-0.47154270695004014,-0.23966164034699264,1,79.3
133,1.2571311772475346,-0.5431917233788166,0.8850977033503088,-0.6421171699867196,0.6317533602238027,-0.47386419458243967,-0.23970090296365576,1,79.4
134,1.3033960282193622,-0.5431917233788166,0.9249727951400291,-0.674304926979771,0.6679642598476394,-0.47995876970035833,-0.23985795343030827,1,79.8
135,1.3499870708549158,-0.5431917233788166,1.0055231477854847,-1.2617314921029559,0.704517094312117,-0.5729058219640796,-0.2427241244467165,1,81.0
136,1.381228983536244,-0.5431917233788166,0.9651146099517544,-0.714539623221085,0.7414118636172348,-0.4880699026408824,-0.24005426651362388,1,84.0
137,1.428363678944675,-0.5431917233788166,1.0461984086412202,-0.7064926839728222,0.7786485677629931,-0.4876842366046659,-0.24001500389696076,1,82.0
138,1.4441477311172017,-0.5431917233788166,1.0871403925189598,-0.7225865624693477,0.8162272067493924,-0.490985554472075,-0.24009352913028703,1,84.0
139,1.5076463749892286,-0.5431917233788166,1.2115666822842077,-0.7386804409658734,0.8541477805764319,-0.4942286480384715,-0.2401720543636133,1,88.0
140,1.5396131580343928,-0.5431917233788166,1.2115666822842077,-1.2697784313512186,0.8847304327233247,-0.5745369882031934,-0.2427633870633796,1,88.0
141,1.5636833845535194,-0.5431917233788166,1.2115666822842077,-0.7789151372071874,0.9232664892635173,-0.50159997903741,-0.24036836744692894,1,81.1
142,1.6039816463430225,-0.5431917233788166,1.2958511572377311,-0.7950090157037131,0.9621444806443509,-0.5046735796042261,-0.24044689268025515,1,81.4
143,1.6039816463430225,-0.5431917233788166,1.2958511572377311,-0.8030559549519758,1.0013644068658245,-0.5065182630433518,-0.2404861552969183,1,81.5
144,-0.1681814191630345,-0.5431917233788166,-0.7152404286786105,-1.1973559781168535,-0.055453605101997414,-0.5573956669194173,-0.24241002351341148,0,66.6
145,-0.13344200697619799,-0.5431917233788166,-0.6332230994121281,-0.11101917960137438,-0.026491724099740703,-0.34422523439923897,-0.2371095702638894,0,67.5
146,-0.0807212793264567,-0.5431917233788166,-0.5772112647911161,-0.1512538758426884,0.0028120917431564223,-0.35474873541054586,-0.23730588334720504,0,67.8
147,-0.033242270495204,-0.5431917233788166,-0.5201325380820845,-0.08687836185658596,0.032457842426694125,-0.3449413897510615,-0.23699178241390004,0,67.8
148,0.020864771725373616,-0.5431917233788166,-0.46198691928503394,-0.08687836185658596,0.06848409723658519,-0.3481013083708004,-0.23699178241390004,0,68.4
149,0.06345543604050785,-0.5431917233788166,-0.40277440839996415,-0.022502847870483487,0.09888210456953209,-0.3386027546969901,-0.236677681480595,0,68.4
150,0.10649008345349179,-0.5431917233788166,-0.548805262947603,-0.08687836185658596,0.13581106735871376,-0.35368178380220394,-0.23699178241390004,0,69.2
151,0.27022017688492944,-0.5431917233788166,-0.28114871036576605,-1.2134498566133791,0.17323241631841835,-0.5624092064333307,-0.24248854874673775,0,73.0
152,0.3413344900170075,-0.5431917233788166,-0.28114871036576605,-0.19148857208400244,0.2175129781813727,-0.3787727735444855,-0.23750219643052067,0,73.0
153,0.40033440719347746,-0.5431917233788166,-0.28114871036576605,-0.26391102531836774,0.2624637323319822,-0.39457856156245874,-0.2378555599804888,0,78.0
154,0.4600682556133312,-0.5431917233788166,-0.2500754783022048,-1.2214967958616418,0.3080846787702479,-0.56469813814202,-0.2425278113634009,0,71.1
155,0.4868522155570686,-0.5431917233788166,-0.2500754783022048,-0.3202396000562074,0.36104354688865975,-0.40994405650471416,-0.2381303982971307,0,71.6
156,0.4935708577418723,-0.5431917233788166,-0.21873552321663814,-0.336333478552733,0.4216685941342339,-0.4157354168315722,-0.23820892353045697,0,71.9
157,0.5137811495735728,-0.5431917233788166,-0.18712884510906694,-0.3524273570492586,-1.24610491369654,0.6809286980191014,-0.2382874487637832,0,72.2
158,0.5612556279650517,-0.5431917233788166,-0.09070847265432508,-0.3685212355457842,0.5462422952764077,-0.4267224547088115,-0.23836597399710946,0,72.5
159,0.6023014123172604,-0.5431917233788166,0.07532660854367548,-0.37656817479404703,0.6173647421296471,-0.43093193285544873,-0.2384052366137726,0,72.7
160,-2.0007261859766237,-0.5431917233788166,-0.15525544397949115,0.21890532957740075,0.7562655130946608,-0.3440596921087776,-0.23549980298070122,0,72.6
161,0.7485304169018359,-0.42969696395035273,-0.1231153198279104,0.1947645118326123,0.8162272067493924,-0.3511409367637769,-0.22819695628135972,0,72.9
162,0.7626653889966363,-0.5431917233788166,-0.1231153198279104,-1.173215160372065,0.877064253596163,-0.5600082780661121,-0.24229223566342212,0,73.1
163,0.7768366046096281,-0.5431917233788166,-0.09070847265432508,0.1947645118326123,0.931014732752433,-0.3571681721799195,-0.23561759083069062,0,73.2
164,0.7839358037354466,-0.5431917233788166,-0.05803490245873404,0.0740604231086702,0.9856354041963579,-0.37758235781208344,-0.23620653008063752,0,73.8
165,0.7981613846257262,-0.5431917233788166,-0.025094609241138814,0.05796654461214459,1.040926267927939,-0.382348284215973,-0.23628505531396374,0,74.1
166,0.8124232090341981,-0.5431917233788166,-0.025094609241138814,0.049919605363881785,1.088851855192122,-0.38551955939267485,-0.2363243179306269,0,74.2
167,0.8267212769608618,-0.5431917233788166,0.008112406998460995,0.017731848370830552,1.1453873617436339,-0.3923737331608065,-0.23648136839727937,0,74.4
168,0.8338839022435153,-0.5431917233788166,0.04158614626006576,0.017731848370830552,-1.2421042760610452,1.0385800695825234,-0.23648136839727937,0,74.5
169,0.8338839022435153,-0.5431917233788166,0.04158614626006576,0.025778787619093357,-1.236852156908806,0.9211774391803799,-0.23644210578061628,0,74.6
170,0.8124232090341981,-0.42969696395035273,0.04158614626006576,-0.030549787118746296,1.3022191957518396,-0.40482660461059544,-0.23039566281449478,0,75.0
171,0.8124232090341981,-0.5431917233788166,0.04158614626006576,-0.022502847870483487,1.3612439879432157,-0.4057118815687444,-0.236677681480595,0,75.0
172,0.8195677125577561,-0.42969696395035273,0.04158614626006576,0.017731848370830552,1.4123700853157946,-0.4019644179043161,-0.22992451141453726,0,74.9
173,0.8267212769608618,-0.5431917233788166,0.04158614626006576,0.05796654461214459,1.4639885688588956,-0.3982870002896903,-0.23628505531396374,0,74.8
174,0.8195677125577561,-0.5431917233788166,0.04158614626006576,-1.1973559781168535,1.5160994385725186,-0.5659661373477285,-0.24241002351341148,0,75.4
175,0.8267212769608618,-0.5431917233788166,0.04158614626006576,-0.1432069365944256,1.5775177746483788,-0.4282661704834156,-0.23726662073054192,0,76.1
176,0.7981613846257262,-0.5431917233788166,0.24802976529179616,-0.58578859524888,0.7637128539238127,-0.46870811015593883,-0.23942606464701385,0,74.5
177,0.8554261433687643,-0.5431917233788166,0.28337056570743524,-1.2536845528546932,0.7861369407730212,-0.5718690854838919,-0.2426848618300534,0,74.7
178,0.869832941850003,-0.5431917233788166,0.35485233560472673,-0.6260232914901941,0.8011547189739556,-0.4758839129545153,-0.2396223777303295,0,74.9
179,0.8842759838494336,-0.5431917233788166,0.42740099759003736,-0.6421171699867196,0.8162272067493924,-0.4787184827432769,-0.23970090296365576,0,75.0
180,0.9205421542400997,-0.5431917233788166,0.5010165516633681,-0.6582110484832453,0.8465363110237727,-0.4818914497063441,-0.23977942819698203,0,75.2
181,0.9424105870290747,-0.5431917233788166,0.5382244132330404,-0.674304926979771,0.8847304327233247,-0.4851914577203117,-0.23985795343030827,0,75.3
182,0.9716953497280459,-0.5431917233788166,0.6134403054383993,-0.6903988054762965,0.9387766536349736,-0.4887613518471995,-0.23993647866363454,0,75.5
183,0.9937540609875268,-0.5431917233788166,0.6897230897317782,-0.7064926839728222,1.0013644068658245,-0.49240066377048236,-0.24001500389696076,0,75.6
184,1.008505172891588,-0.5431917233788166,0.6897230897317782,-0.714539623221085,1.0728219498628917,-0.4949295726598381,-0.24005426651362388,0,75.8
